method,h,t,y1,y2,y3
Trapezoidal,0.0001,1050,0.330484,1.95731e-06,0.669514
Trapezoidal,0.0001,1051,0.330369,1.9563e-06,0.669629
Trapezoidal,0.0001,1052,0.330255,1.9553e-06,0.669743
Trapezoidal,0.0001,1053,0.33014,1.9543e-06,0.669858
Trapezoidal,0.0001,1054,0.330026,1.9533e-06,0.669972
Trapezoidal,0.0001,1055,0.329911,1.9523e-06,0.670087
Trapezoidal,0.0001,1056,0.329797,1.9513e-06,0.670201
Trapezoidal,0.0001,1057,0.329683,1.95031e-06,0.670315
Trapezoidal,0.0001,1058,0.329569,1.94931e-06,0.670429
Trapezoidal,0.0001,1059,0.329455,1.94832e-06,0.670543
Trapezoidal,0.0001,1060,0.329341,1.94732e-06,0.670657
Trapezoidal,0.0001,1061,0.329227,1.94633e-06,0.670771
Trapezoidal,0.0001,1062,0.329114,1.94534e-06,0.670884
Trapezoidal,0.0001,1063,0.329,1.94436e-06,0.670998
Trapezoidal,0.0001,1064,0.328887,1.94337e-06,0.671111
Trapezoidal,0.0001,1065,0.328774,1.94238e-06,0.671225
Trapezoidal,0.0001,1066,0.32866,1.9414e-06,0.671338
Trapezoidal,0.0001,1067,0.328547,1.94042e-06,0.671451
Trapezoidal,0.0001,1068,0.328434,1.93943e-06,0.671564
Trapezoidal,0.0001,1069,0.328322,1.93845e-06,0.671676
Trapezoidal,0.0001,1070,0.328209,1.93748e-06,0.671789
Trapezoidal,0.0001,1071,0.328096,1.9365e-06,0.671902
Trapezoidal,0.0001,1072,0.327984,1.93552e-06,0.672014
Trapezoidal,0.0001,1073,0.327872,1.93455e-06,0.672126
Trapezoidal,0.0001,1074,0.327759,1.93357e-06,0.672239
Trapezoidal,0.0001,1075,0.327647,1.9326e-06,0.672351
Trapezoidal,0.0001,1076,0.327535,1.93163e-06,0.672463
Trapezoidal,0.0001,1077,0.327424,1.93066e-06,0.672575
Trapezoidal,0.0001,1078,0.327312,1.92969e-06,0.672686
Trapezoidal,0.0001,1079,0.3272,1.92872e-06,0.672798
Trapezoidal,0.0001,1080,0.327089,1.92776e-06,0.67291
Trapezoidal,0.0001,1081,0.326977,1.92679e-06,0.673021
Trapezoidal,0.0001,1082,0.326866,1.92583e-06,0.673132
Trapezoidal,0.0001,1083,0.326755,1.92487e-06,0.673243
Trapezoidal,0.0001,1084,0.326643,1.9239e-06,0.673355
Trapezoidal,0.0001,1085,0.326533,1.92294e-06,0.673466
Trapezoidal,0.0001,1086,0.326422,1.92199e-06,0.673576
Trapezoidal,0.0001,1087,0.326311,1.92103e-06,0.673687
Trapezoidal,0.0001,1088,0.3262,1.92007e-06,0.673798
Trapezoidal,0.0001,1089,0.32609,1.91912e-06,0.673908
Trapezoidal,0.0001,1090,0.325979,1.91816e-06,0.674019
Trapezoidal,0.0001,1091,0.325869,1.91721e-06,0.674129
Trapezoidal,0.0001,1092,0.325759,1.91626e-06,0.674239
Trapezoidal,0.0001,1093,0.325649,1.91531e-06,0.674349
Trapezoidal,0.0001,1094,0.325539,1.91436e-06,0.674459
Trapezoidal,0.0001,1095,0.325429,1.91342e-06,0.674569
Trapezoidal,0.0001,1096,0.325319,1.91247e-06,0.674679
Trapezoidal,0.0001,1097,0.325209,1.91152e-06,0.674789
Trapezoidal,0.0001,1098,0.3251,1.91058e-06,0.674898
Trapezoidal,0.0001,1099,0.32499,1.90964e-06,0.675008
Trapezoidal,0.0001,1100,0.324881,1.9087e-06,0.675117
Trapezoidal,0.0001,1101,0.324772,1.90776e-06,0.675226
Trapezoidal,0.0001,1102,0.324663,1.90682e-06,0.675336
Trapezoidal,0.0001,1103,0.324553,1.90588e-06,0.675445
Trapezoidal,0.0001,1104,0.324445,1.90494e-06,0.675554
Trapezoidal,0.0001,1105,0.324336,1.90401e-06,0.675662
Trapezoidal,0.0001,1106,0.324227,1.90308e-06,0.675771
Trapezoidal,0.0001,1107,0.324118,1.90214e-06,0.67588
Trapezoidal,0.0001,1108,0.32401,1.90121e-06,0.675988
Trapezoidal,0.0001,1109,0.323902,1.90028e-06,0.676097
Trapezoidal,0.0001,1110,0.323793,1.89935e-06,0.676205
Trapezoidal,0.0001,1111,0.323685,1.89842e-06,0.676313
Trapezoidal,0.0001,1112,0.323577,1.8975e-06,0.676421
Trapezoidal,0.0001,1113,0.323469,1.89657e-06,0.676529
Trapezoidal,0.0001,1114,0.323361,1.89565e-06,0.676637
Trapezoidal,0.0001,1115,0.323254,1.89472e-06,0.676745
Trapezoidal,0.0001,1116,0.323146,1.8938e-06,0.676852
Trapezoidal,0.0001,1117,0.323038,1.89288e-06,0.67696
Trapezoidal,0.0001,1118,0.322931,1.89196e-06,0.677067
Trapezoidal,0.0001,1119,0.322824,1.89104e-06,0.677175
Trapezoidal,0.0001,1120,0.322716,1.89013e-06,0.677282
Trapezoidal,0.0001,1121,0.322609,1.88921e-06,0.677389
Trapezoidal,0.0001,1122,0.322502,1.88829e-06,0.677496
Trapezoidal,0.0001,1123,0.322395,1.88738e-06,0.677603
Trapezoidal,0.0001,1124,0.322288,1.88647e-06,0.67771
Trapezoidal,0.0001,1125,0.322182,1.88556e-06,0.677816
Trapezoidal,0.0001,1126,0.322075,1.88465e-06,0.677923
Trapezoidal,0.0001,1127,0.321969,1.88374e-06,0.678029
Trapezoidal,0.0001,1128,0.321862,1.88283e-06,0.678136
Trapezoidal,0.0001,1129,0.321756,1.88192e-06,0.678242
Trapezoidal,0.0001,1130,0.32165,1.88102e-06,0.678348
Trapezoidal,0.0001,1131,0.321544,1.88011e-06,0.678454
Trapezoidal,0.0001,1132,0.321438,1.87921e-06,0.67856
Trapezoidal,0.0001,1133,0.321332,1.87831e-06,0.678666
Trapezoidal,0.0001,1134,0.321226,1.8774e-06,0.678772
Trapezoidal,0.0001,1135,0.32112,1.8765e-06,0.678878
Trapezoidal,0.0001,1136,0.321015,1.87561e-06,0.678983
Trapezoidal,0.0001,1137,0.320909,1.87471e-06,0.679089
Trapezoidal,0.0001,1138,0.320804,1.87381e-06,0.679194
Trapezoidal,0.0001,1139,0.320699,1.87292e-06,0.6793
Trapezoidal,0.0001,1140,0.320593,1.87202e-06,0.679405
Trapezoidal,0.0001,1141,0.320488,1.87113e-06,0.67951
Trapezoidal,0.0001,1142,0.320383,1.87024e-06,0.679615
Trapezoidal,0.0001,1143,0.320278,1.86934e-06,0.67972
Trapezoidal,0.0001,1144,0.320174,1.86845e-06,0.679825
Trapezoidal,0.0001,1145,0.320069,1.86757e-06,0.679929
Trapezoidal,0.0001,1146,0.319964,1.86668e-06,0.680034
Trapezoidal,0.0001,1147,0.31986,1.86579e-06,0.680138
Trapezoidal,0.0001,1148,0.319755,1.86491e-06,0.680243
Trapezoidal,0.0001,1149,0.319651,1.86402e-06,0.680347
Trapezoidal,0.0001,1150,0.319547,1.86314e-06,0.680451
Trapezoidal,0.0001,1151,0.319443,1.86226e-06,0.680555
Trapezoidal,0.0001,1152,0.319339,1.86137e-06,0.680659
Trapezoidal,0.0001,1153,0.319235,1.86049e-06,0.680763
Trapezoidal,0.0001,1154,0.319131,1.85962e-06,0.680867
Trapezoidal,0.0001,1155,0.319028,1.85874e-06,0.680971
Trapezoidal,0.0001,1156,0.318924,1.85786e-06,0.681074
Trapezoidal,0.0001,1157,0.31882,1.85698e-06,0.681178
Trapezoidal,0.0001,1158,0.318717,1.85611e-06,0.681281
Trapezoidal,0.0001,1159,0.318614,1.85524e-06,0.681384
Trapezoidal,0.0001,1160,0.318511,1.85436e-06,0.681488
Trapezoidal,0.0001,1161,0.318407,1.85349e-06,0.681591
Trapezoidal,0.0001,1162,0.318304,1.85262e-06,0.681694
Trapezoidal,0.0001,1163,0.318202,1.85175e-06,0.681797
Trapezoidal,0.0001,1164,0.318099,1.85088e-06,0.681899
Trapezoidal,0.0001,1165,0.317996,1.85002e-06,0.682002
Trapezoidal,0.0001,1166,0.317893,1.84915e-06,0.682105
Trapezoidal,0.0001,1167,0.317791,1.84829e-06,0.682207
Trapezoidal,0.0001,1168,0.317688,1.84742e-06,0.68231
Trapezoidal,0.0001,1169,0.317586,1.84656e-06,0.682412
Trapezoidal,0.0001,1170,0.317484,1.8457e-06,0.682514
Trapezoidal,0.0001,1171,0.317382,1.84484e-06,0.682617
Trapezoidal,0.0001,1172,0.31728,1.84398e-06,0.682719
Trapezoidal,0.0001,1173,0.317178,1.84312e-06,0.682821
Trapezoidal,0.0001,1174,0.317076,1.84226e-06,0.682922
Trapezoidal,0.0001,1175,0.316974,1.8414e-06,0.683024
Trapezoidal,0.0001,1176,0.316872,1.84055e-06,0.683126
Trapezoidal,0.0001,1177,0.316771,1.83969e-06,0.683227
Trapezoidal,0.0001,1178,0.316669,1.83884e-06,0.683329
Trapezoidal,0.0001,1179,0.316568,1.83799e-06,0.68343
Trapezoidal,0.0001,1180,0.316467,1.83714e-06,0.683532
Trapezoidal,0.0001,1181,0.316365,1.83629e-06,0.683633
Trapezoidal,0.0001,1182,0.316264,1.83544e-06,0.683734
Trapezoidal,0.0001,1183,0.316163,1.83459e-06,0.683835
Trapezoidal,0.0001,1184,0.316062,1.83374e-06,0.683936
Trapezoidal,0.0001,1185,0.315961,1.83289e-06,0.684037
Trapezoidal,0.0001,1186,0.315861,1.83205e-06,0.684137
Trapezoidal,0.0001,1187,0.31576,1.83121e-06,0.684238
Trapezoidal,0.0001,1188,0.31566,1.83036e-06,0.684339
Trapezoidal,0.0001,1189,0.315559,1.82952e-06,0.684439
Trapezoidal,0.0001,1190,0.315459,1.82868e-06,0.684539
Trapezoidal,0.0001,1191,0.315358,1.82784e-06,0.68464
Trapezoidal,0.0001,1192,0.315258,1.827e-06,0.68474
Trapezoidal,0.0001,1193,0.315158,1.82616e-06,0.68484
Trapezoidal,0.0001,1194,0.315058,1.82532e-06,0.68494
Trapezoidal,0.0001,1195,0.314958,1.82449e-06,0.68504
Trapezoidal,0.0001,1196,0.314858,1.82365e-06,0.68514
Trapezoidal,0.0001,1197,0.314759,1.82282e-06,0.685239
Trapezoidal,0.0001,1198,0.314659,1.82198e-06,0.685339
Trapezoidal,0.0001,1199,0.31456,1.82115e-06,0.685439
Trapezoidal,0.0001,1200,0.31446,1.82032e-06,0.685538
Trapezoidal,0.0001,1201,0.314361,1.81949e-06,0.685637
Trapezoidal,0.0001,1202,0.314261,1.81866e-06,0.685737
Trapezoidal,0.0001,1203,0.314162,1.81783e-06,0.685836
Trapezoidal,0.0001,1204,0.314063,1.81701e-06,0.685935
Trapezoidal,0.0001,1205,0.313964,1.81618e-06,0.686034
Trapezoidal,0.0001,1206,0.313865,1.81535e-06,0.686133
Trapezoidal,0.0001,1207,0.313766,1.81453e-06,0.686232
Trapezoidal,0.0001,1208,0.313668,1.81371e-06,0.68633
Trapezoidal,0.0001,1209,0.313569,1.81288e-06,0.686429
Trapezoidal,0.0001,1210,0.313471,1.81206e-06,0.686528
Trapezoidal,0.0001,1211,0.313372,1.81124e-06,0.686626
Trapezoidal,0.0001,1212,0.313274,1.81042e-06,0.686725
Trapezoidal,0.0001,1213,0.313175,1.8096e-06,0.686823
Trapezoidal,0.0001,1214,0.313077,1.80879e-06,0.686921
Trapezoidal,0.0001,1215,0.312979,1.80797e-06,0.687019
Trapezoidal,0.0001,1216,0.312881,1.80715e-06,0.687117
Trapezoidal,0.0001,1217,0.312783,1.80634e-06,0.687215
Trapezoidal,0.0001,1218,0.312685,1.80553e-06,0.687313
Trapezoidal,0.0001,1219,0.312588,1.80471e-06,0.687411
Trapezoidal,0.0001,1220,0.31249,1.8039e-06,0.687508
Trapezoidal,0.0001,1221,0.312392,1.80309e-06,0.687606
Trapezoidal,0.0001,1222,0.312295,1.80228e-06,0.687703
Trapezoidal,0.0001,1223,0.312197,1.80147e-06,0.687801
Trapezoidal,0.0001,1224,0.3121,1.80066e-06,0.687898
Trapezoidal,0.0001,1225,0.312003,1.79986e-06,0.687995
Trapezoidal,0.0001,1226,0.311906,1.79905e-06,0.688092
Trapezoidal,0.0001,1227,0.311809,1.79825e-06,0.68819
Trapezoidal,0.0001,1228,0.311712,1.79744e-06,0.688286
Trapezoidal,0.0001,1229,0.311615,1.79664e-06,0.688383
Trapezoidal,0.0001,1230,0.311518,1.79584e-06,0.68848
Trapezoidal,0.0001,1231,0.311421,1.79503e-06,0.688577
Trapezoidal,0.0001,1232,0.311325,1.79423e-06,0.688673
